Working on networkadex.txt in Overlap_0.1_Ncube_2

Network	networkadex.txt Duplicate	0	Epoch	 60	 Train Accuracy	 0.5132	 Train AUC Score	 0.3727	 Test Accuracy: 0.5208	 test AUC Score	 0.4981	 unseen AUC Score	 0.5130
Network	networkadex.txt Duplicate	0	Epoch	 70	 Train Accuracy	 0.4550	 Train AUC Score	 0.3909	 Test Accuracy: 0.4792	 test AUC Score	 0.5148	 unseen AUC Score	 0.5537
Network	networkadex.txt Duplicate	0	Epoch	 80	 Train Accuracy	 0.4497	 Train AUC Score	 0.3304	 Test Accuracy: 0.5208	 test AUC Score	 0.4537	 unseen AUC Score	 0.4463
Network	networkadex.txt Duplicate	0	Epoch	 90	 Train Accuracy	 0.3968	 Train AUC Score	 0.3516	 Test Accuracy: 0.5000	 test AUC Score	 0.4630	 unseen AUC Score	 0.4500
Network	networkadex.txt Duplicate	0	Epoch	 100	 Train Accuracy	 0.4497	 Train AUC Score	 0.3560	 Test Accuracy: 0.5208	 test AUC Score	 0.4426	 unseen AUC Score	 0.4241

Working on networkadex.txt in Overlap_0.5_Ncube_2

Network	networkadex.txt Duplicate	0	Epoch	 0	 Train Accuracy	 0.3651	 Train AUC Score	 0.3519	 Test Accuracy: 0.3542	 test AUC Score	 0.4574	 unseen AUC Score	 0.4410
Network	networkadex.txt Duplicate	0	Epoch	 10	 Train Accuracy	 0.5132	 Train AUC Score	 0.5583	 Test Accuracy: 0.5625	 test AUC Score	 0.5209	 unseen AUC Score	 0.4501
Network	networkadex.txt Duplicate	0	Epoch	 20	 Train Accuracy	 0.4709	 Train AUC Score	 0.4404	 Test Accuracy: 0.3750	 test AUC Score	 0.4864	 unseen AUC Score	 0.4936
Network	networkadex.txt Duplicate	0	Epoch	 30	 Train Accuracy	 0.4286	 Train AUC Score	 0.3989	 Test Accuracy: 0.4167	 test AUC Score	 0.3122	 unseen AUC Score	 0.4211
Network	networkadex.txt Duplicate	0	Epoch	 40	 Train Accuracy	 0.4127	 Train AUC Score	 0.3780	 Test Accuracy: 0.3750	 test AUC Score	 0.3085	 unseen AUC Score	 0.3013
Network	networkadex.txt Duplicate	0	Epoch	 50	 Train Accuracy	 0.4868	 Train AUC Score	 0.3751	 Test Accuracy: 0.4583	 test AUC Score	 0.3358	 unseen AUC Score	 0.2831
Network	networkadex.txt Duplicate	0	Epoch	 60	 Train Accuracy	 0.4233	 Train AUC Score	 0.3803	 Test Accuracy: 0.2917	 test AUC Score	 0.2904	 unseen AUC Score	 0.3176
Network	networkadex.txt Duplicate	0	Epoch	 70	 Train Accuracy	 0.4974	 Train AUC Score	 0.3920	 Test Accuracy: 0.5208	 test AUC Score	 0.3829	 unseen AUC Score	 0.3521
Network	networkadex.txt Duplicate	0	Epoch	 80	 Train Accuracy	 0.3862	 Train AUC Score	 0.3674	 Test Accuracy: 0.2917	 test AUC Score	 0.2722	 unseen AUC Score	 0.2849
Network	networkadex.txt Duplicate	0	Epoch	 90	 Train Accuracy	 0.4127	 Train AUC Score	 0.3604	 Test Accuracy: 0.3750	 test AUC Score	 0.3049	 unseen AUC Score	 0.3031
Network	networkadex.txt Duplicate	0	Epoch	 100	 Train Accuracy	 0.3968	 Train AUC Score	 0.3634	 Test Accuracy: 0.3333	 test AUC Score	 0.2777	 unseen AUC Score	 0.2777

Working on networkadex.txt in Overlap_0.5_Ncube_5

Network	networkadex.txt Duplicate	0	Epoch	 0	 Train Accuracy	 0.5767	 Train AUC Score	 0.3749	 Test Accuracy: 0.5417	 test AUC Score	 0.3462	 unseen AUC Score	 0.2640
Network	networkadex.txt Duplicate	0	Epoch	 10	 Train Accuracy	 0.4074	 Train AUC Score	 0.3962	 Test Accuracy: 0.4167	 test AUC Score	 0.4266	 unseen AUC Score	 0.4283
Network	networkadex.txt Duplicate	0	Epoch	 20	 Train Accuracy	 0.4286	 Train AUC Score	 0.3891	 Test Accuracy: 0.4792	 test AUC Score	 0.4213	 unseen AUC Score	 0.4301
Network	networkadex.txt Duplicate	0	Epoch	 30	 Train Accuracy	 0.4815	 Train AUC Score	 0.3839	 Test Accuracy: 0.4167	 test AUC Score	 0.4948	 unseen AUC Score	 0.5210
Network	networkadex.txt Duplicate	0	Epoch	 40	 Train Accuracy	 0.4550	 Train AUC Score	 0.4255	 Test Accuracy: 0.5000	 test AUC Score	 0.5472	 unseen AUC Score	 0.5507
Network	networkadex.txt Duplicate	0	Epoch	 50	 Train Accuracy	 0.5185	 Train AUC Score	 0.4871	 Test Accuracy: 0.5208	 test AUC Score	 0.6171	 unseen AUC Score	 0.6136
Network	networkadex.txt Duplicate	0	Epoch	 60	 Train Accuracy	 0.4074	 Train AUC Score	 0.3885	 Test Accuracy: 0.4792	 test AUC Score	 0.4808	 unseen AUC Score	 0.4755
Network	networkadex.txt Duplicate	0	Epoch	 70	 Train Accuracy	 0.4868	 Train AUC Score	 0.4563	 Test Accuracy: 0.4375	 test AUC Score	 0.5350	 unseen AUC Score	 0.5367
Network	networkadex.txt Duplicate	0	Epoch	 80	 Train Accuracy	 0.3915	 Train AUC Score	 0.3810	 Test Accuracy: 0.5000	 test AUC Score	 0.4563	 unseen AUC Score	 0.4545
Network	networkadex.txt Duplicate	0	Epoch	 90	 Train Accuracy	 0.4180	 Train AUC Score	 0.3970	 Test Accuracy: 0.5000	 test AUC Score	 0.5717	 unseen AUC Score	 0.5734
Network	networkadex.txt Duplicate	0	Epoch	 100	 Train Accuracy	 0.4550	 Train AUC Score	 0.4509	 Test Accuracy: 0.4375	 test AUC Score	 0.5052	 unseen AUC Score	 0.5017

Working on networkadex.txt in Overlap_0.6_Ncube_2

Network	networkadex.txt Duplicate	0	Epoch	 0	 Train Accuracy	 0.5767	 Train AUC Score	 0.5382	 Test Accuracy: 0.6042	 test AUC Score	 0.4143	 unseen AUC Score	 0.3514
Network	networkadex.txt Duplicate	0	Epoch	 10	 Train Accuracy	 0.5450	 Train AUC Score	 0.4687	 Test Accuracy: 0.5208	 test AUC Score	 0.3706	 unseen AUC Score	 0.3269
Network	networkadex.txt Duplicate	0	Epoch	 20	 Train Accuracy	 0.5926	 Train AUC Score	 0.4753	 Test Accuracy: 0.5208	 test AUC Score	 0.6696	 unseen AUC Score	 0.6084
Network	networkadex.txt Duplicate	0	Epoch	 30	 Train Accuracy	 0.4074	 Train AUC Score	 0.4927	 Test Accuracy: 0.4792	 test AUC Score	 0.3444	 unseen AUC Score	 0.3287
Network	networkadex.txt Duplicate	0	Epoch	 40	 Train Accuracy	 0.5608	 Train AUC Score	 0.5476	 Test Accuracy: 0.4792	 test AUC Score	 0.5140	 unseen AUC Score	 0.5717
Network	networkadex.txt Duplicate	0	Epoch	 50	 Train Accuracy	 0.6032	 Train AUC Score	 0.3759	 Test Accuracy: 0.5417	 test AUC Score	 0.2972	 unseen AUC Score	 0.3094
Network	networkadex.txt Duplicate	0	Epoch	 60	 Train Accuracy	 0.6032	 Train AUC Score	 0.3958	 Test Accuracy: 0.5417	 test AUC Score	 0.2832	 unseen AUC Score	 0.3287
Network	networkadex.txt Duplicate	0	Epoch	 70	 Train Accuracy	 0.6085	 Train AUC Score	 0.4989	 Test Accuracy: 0.5417	 test AUC Score	 0.7045	 unseen AUC Score	 0.5874
Network	networkadex.txt Duplicate	0	Epoch	 80	 Train Accuracy	 0.5714	 Train AUC Score	 0.6213	 Test Accuracy: 0.6458	 test AUC Score	 0.6556	 unseen AUC Score	 0.5105
Network	networkadex.txt Duplicate	0	Epoch	 90	 Train Accuracy	 0.4921	 Train AUC Score	 0.4434	 Test Accuracy: 0.6667	 test AUC Score	 0.4248	 unseen AUC Score	 0.4563
Network	networkadex.txt Duplicate	0	Epoch	 100	 Train Accuracy	 0.6032	 Train AUC Score	 0.3736	 Test Accuracy: 0.5417	 test AUC Score	 0.2867	 unseen AUC Score	 0.2413

Working on networkadex.txt in Overlap_0.6_Ncube_5

Network	networkadex.txt Duplicate	0	Epoch	 0	 Train Accuracy	 0.6243	 Train AUC Score	 0.6290	 Test Accuracy: 0.5000	 test AUC Score	 0.6381	 unseen AUC Score	 0.6521
Network	networkadex.txt Duplicate	0	Epoch	 10	 Train Accuracy	 0.4497	 Train AUC Score	 0.4094	 Test Accuracy: 0.4375	 test AUC Score	 0.3339	 unseen AUC Score	 0.3427
Network	networkadex.txt Duplicate	0	Epoch	 20	 Train Accuracy	 0.4762	 Train AUC Score	 0.4343	 Test Accuracy: 0.4375	 test AUC Score	 0.4563	 unseen AUC Score	 0.4545
Network	networkadex.txt Duplicate	0	Epoch	 30	 Train Accuracy	 0.4656	 Train AUC Score	 0.4102	 Test Accuracy: 0.4167	 test AUC Score	 0.3689	 unseen AUC Score	 0.3689
Network	networkadex.txt Duplicate	0	Epoch	 40	 Train Accuracy	 0.5185	 Train AUC Score	 0.4187	 Test Accuracy: 0.5417	 test AUC Score	 0.4528	 unseen AUC Score	 0.4545
Network	networkadex.txt Duplicate	0	Epoch	 50	 Train Accuracy	 0.3968	 Train AUC Score	 0.4296	 Test Accuracy: 0.4583	 test AUC Score	 0.4825	 unseen AUC Score	 0.4808
Network	networkadex.txt Duplicate	0	Epoch	 60	 Train Accuracy	 0.5079	 Train AUC Score	 0.4208	 Test Accuracy: 0.4583	 test AUC Score	 0.4476	 unseen AUC Score	 0.4441
Network	networkadex.txt Duplicate	0	Epoch	 70	 Train Accuracy	 0.3968	 Train AUC Score	 0.4012	 Test Accuracy: 0.3958	 test AUC Score	 0.4003	 unseen AUC Score	 0.4021
Network	networkadex.txt Duplicate	0	Epoch	 80	 Train Accuracy	 0.4444	 Train AUC Score	 0.4174	 Test Accuracy: 0.4583	 test AUC Score	 0.4650	 unseen AUC Score	 0.4633
Network	networkadex.txt Duplicate	0	Epoch	 90	 Train Accuracy	 0.5238	 Train AUC Score	 0.3966	 Test Accuracy: 0.4583	 test AUC Score	 0.4336	 unseen AUC Score	 0.4283
Network	networkadex.txt Duplicate	0	Epoch	 100	 Train Accuracy	 0.5132	 Train AUC Score	 0.3908	 Test Accuracy: 0.4375	 test AUC Score	 0.4755	 unseen AUC Score	 0.4773
