
Network	networkadex.txt	Duplicate	3	Epoch	80	Train Accuracy	0.5598	Train AUC Score	0.6039	Test Accuracy:0.5085	Test AUC Score	0.5648	unseen AUC Score	0.4688	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	3	Epoch	90	Train Accuracy	0.5556	Train AUC Score	0.5862	Test Accuracy:0.5085	Test AUC Score	0.5347	unseen AUC Score	0.5058	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	3	Epoch	100	Train Accuracy	0.5342	Train AUC Score	0.5251	Test Accuracy:0.4746	Test AUC Score	0.4815	unseen AUC Score	0.4873	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	4	Epoch	0	Train Accuracy	0.5427	Train AUC Score	0.5756	Test Accuracy:0.5593	Test AUC Score	0.7138	unseen AUC Score	0.5651	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	4	Epoch	10	Train Accuracy	0.4316	Train AUC Score	0.4424	Test Accuracy:0.3729	Test AUC Score	0.4779	unseen AUC Score	0.4337	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	4	Epoch	20	Train Accuracy	0.4615	Train AUC Score	0.5816	Test Accuracy:0.4068	Test AUC Score	0.5528	unseen AUC Score	0.6744	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	4	Epoch	30	Train Accuracy	0.5513	Train AUC Score	0.6704	Test Accuracy:0.5085	Test AUC Score	0.5627	unseen AUC Score	0.7162	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	4	Epoch	40	Train Accuracy	0.4915	Train AUC Score	0.5053	Test Accuracy:0.5424	Test AUC Score	0.5442	unseen AUC Score	0.5258	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	4	Epoch	50	Train Accuracy	0.5684	Train AUC Score	0.6626	Test Accuracy:0.6271	Test AUC Score	0.6892	unseen AUC Score	0.7322	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	4	Epoch	60	Train Accuracy	0.5684	Train AUC Score	0.6193	Test Accuracy:0.6271	Test AUC Score	0.7396	unseen AUC Score	0.7346	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	4	Epoch	70	Train Accuracy	0.5043	Train AUC Score	0.5604	Test Accuracy:0.5763	Test AUC Score	0.5541	unseen AUC Score	0.5737	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	4	Epoch	80	Train Accuracy	0.5726	Train AUC Score	0.6687	Test Accuracy:0.6271	Test AUC Score	0.6818	unseen AUC Score	0.7826	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	4	Epoch	90	Train Accuracy	0.5427	Train AUC Score	0.5734	Test Accuracy:0.6102	Test AUC Score	0.6376	unseen AUC Score	0.6634	Number of Zero labels	170	Number of one labels	123
Network	networkadex.txt	Duplicate	4	Epoch	100	Train Accuracy	0.5427	Train AUC Score	0.6101	Test Accuracy:0.5932	Test AUC Score	0.6683	unseen AUC Score	0.7039	Number of Zero labels	170	Number of one labels	123
Network	networkaeternity.txt	Duplicate	0	Epoch	0	Train Accuracy	0.5355	Train AUC Score	0.4970	Test Accuracy:0.5435	Test AUC Score	0.4230	unseen AUC Score	0.3840	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	0	Epoch	10	Train Accuracy	0.5191	Train AUC Score	0.4843	Test Accuracy:0.3261	Test AUC Score	0.5244	unseen AUC Score	0.5692	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	0	Epoch	20	Train Accuracy	0.5628	Train AUC Score	0.6248	Test Accuracy:0.4130	Test AUC Score	0.6511	unseen AUC Score	0.6901	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	0	Epoch	30	Train Accuracy	0.5574	Train AUC Score	0.6061	Test Accuracy:0.4783	Test AUC Score	0.5634	unseen AUC Score	0.5867	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	0	Epoch	40	Train Accuracy	0.5628	Train AUC Score	0.6301	Test Accuracy:0.6522	Test AUC Score	0.5809	unseen AUC Score	0.6452	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	0	Epoch	50	Train Accuracy	0.6284	Train AUC Score	0.5579	Test Accuracy:0.4783	Test AUC Score	0.5712	unseen AUC Score	0.5750	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	0	Epoch	60	Train Accuracy	0.5082	Train AUC Score	0.4966	Test Accuracy:0.4783	Test AUC Score	0.5965	unseen AUC Score	0.6218	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	0	Epoch	70	Train Accuracy	0.4973	Train AUC Score	0.5909	Test Accuracy:0.6087	Test AUC Score	0.6121	unseen AUC Score	0.6023	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	0	Epoch	80	Train Accuracy	0.6011	Train AUC Score	0.5846	Test Accuracy:0.6087	Test AUC Score	0.5712	unseen AUC Score	0.6394	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	0	Epoch	90	Train Accuracy	0.5956	Train AUC Score	0.6340	Test Accuracy:0.5652	Test AUC Score	0.6238	unseen AUC Score	0.6413	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	0	Epoch	100	Train Accuracy	0.5301	Train AUC Score	0.5298	Test Accuracy:0.5435	Test AUC Score	0.4600	unseen AUC Score	0.5536	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	1	Epoch	0	Train Accuracy	0.5355	Train AUC Score	0.5872	Test Accuracy:0.4783	Test AUC Score	0.5841	unseen AUC Score	0.6030	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	1	Epoch	10	Train Accuracy	0.5847	Train AUC Score	0.5293	Test Accuracy:0.6087	Test AUC Score	0.4877	unseen AUC Score	0.6276	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	1	Epoch	20	Train Accuracy	0.6120	Train AUC Score	0.6566	Test Accuracy:0.6304	Test AUC Score	0.5766	unseen AUC Score	0.5822	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	1	Epoch	30	Train Accuracy	0.6230	Train AUC Score	0.6871	Test Accuracy:0.6304	Test AUC Score	0.6578	unseen AUC Score	0.6938	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	1	Epoch	40	Train Accuracy	0.6066	Train AUC Score	0.7072	Test Accuracy:0.6304	Test AUC Score	0.6824	unseen AUC Score	0.6522	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	1	Epoch	50	Train Accuracy	0.5464	Train AUC Score	0.6789	Test Accuracy:0.5435	Test AUC Score	0.6446	unseen AUC Score	0.6560	Number of Zero labels	123	Number of one labels	106
